0.150466472462511        0.0834588211880979
0.24327310478337        0.147016484792198
0.335136374235234        0.210574148396297
0.426178228180743        0.279020863046866
0.520703583777113        0.357245679790373
0.619427842085993        0.425692394440942
0.708025394181813        0.528362466416796
0.809252915862784        0.611476334206772
0.894647490591867        0.709257355136156
1.09340644645382        0.899930345948455
1.28374443352042        1.04660187734253
1.39105419583041        1.13460479617898
1.71160953433036        1.35461209327009
1.98311277492529        1.53550698198945
2.35987652020072        1.72617997280175
3.50193736456711        2.15641646489104
4.16633202714617        2.26397558791336
5.02203712031436        2.2737536900063
5.932704885305        2.22975223058808
6.64387725507662        2.16130551593751
7.64069602767321        2.05374639291519
8.33088785708465        1.96574347407874
8.84507498133499        1.91196391256758
9.51699822414896        1.85329530000995
