0.241650262552381        0.504892367906067
0.330501151622746        0.792563600782779
0.530705060658662        1.19178082191781
0.613280733056773        1.36203522504892
0.70299642803888        1.50293542074364
0.812252660788038        1.61448140900196
0.908900042107289        1.72602739726027
1.05866763394011        1.86105675146771
1.68569051814517        2.10176125244618
1.97828385719361        2.05479452054795
2.55486720423632        1.86105675146771
3.0940938374448        1.59099804305284
3.93060395667199        1.22700587084149
4.76004241709737        0.945205479452055
6.00012737046287        0.669275929549902
9.01939488489266        0.346379647749511
