0.0763984711114073        1.40953716690042
0.0982963336045009        1.49789621318373
0.117395564212299        1.5273492286115
0.142635863762347        1.53155680224404
0.168410041978136        1.53997194950912
0.189935764722945        1.53576437587658
0.226840772652416        1.51472650771388
0.255834955671312        1.49789621318373
0.285248604535494        1.48527349228612
0.332956621131315        1.46002805049088
0.430851756240802        1.38008415147265
0.517523167259056        1.29172510518934
0.618079250623555        1.19915848527349
0.70916225220785         1.07713884992987
0.790695479047162        0.984572230014025
0.891760067937606        0.91304347826087
0.9886079668666          0.828892005610098
1.07730210874787        0.757363253856942
1.46779621771858        0.525946704067321
1.773189916675          0.399719495091164
3.02063574695467        0.193548387096774
5.17522245531649        0.0841514726507714
7.81687849951425        0.0336605890603086
8.968809673449          0.0252454417952314
